year,X0,Coordinates0,Latitude0,Longitude0,freq
2000,"'Bayonne',France","Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine",43.49272,-1.4787,1
2000,"'Beijing',China",Beijing,39.9075,116.39723,5
2000,"'Belgrade',Yugoslavia",Jugoslavija,44.83015,20.41965,10
2000,"'Berlin',Germany",Berlin,52.51604,13.37691,3
2000,"'Birgunj',Nepal",Birgunj,27.01043,84.87735,1
2000,"'Bishkek',Kyrgyzstan",Bishkek,42.88434,74.60354,4
2000,"'Boaco',Nicaragua",Boaco,12.4714,-85.65803,1
2000,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,2
2000,"'Bousse',Burkina Faso","Boussé, Kourwéogo, Plateau Central",12.65971,-1.89335,1
2000,"'Bratislava',Slovak Republic",Bratislava,48.14924,17.10699,1
2000,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,1
2000,"'Bujanovac',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
2000,"'Bujumbura',Burundi","Bujumbura, Bujumbura Mairie",-3.36007,29.36934,3
2000,"'Bulawayo',Zimbabwe",Zimbabwe,-20.14869,28.58907,1
2000,"'Buritis',Brazil","Buritis, Rondônia",-10.20999,-63.83338,1
2000,"'Cairo',Egypt",Egypt,30.0454,31.23561,1
2000,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,5
2000,"'Casablanca',Morocco",Casablanca,33.59661,-7.61889,1
2000,"'Chile',Chile",Chile,-34.61881,-58.40719,1
2000,"'Chilean',Chile",Chilean,-33.44498,-70.63895,1
2000,"'Chisinau',Moldova",Chisinau,47.02459,28.83242,8
2000,"'Chitisinghpora',India","Singhpura, Haryana",29.45112,76.90856,1
2000,"'Cochabamba',Bolivia",Cochabamba,-17.39004,-66.16043,1
2000,"'Colombo',Sri Lanka",Sri Lanka,6.84694,79.94711,1
2000,"'Congress Building Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,1
2000,"'Copan Archaeological Park',Honduras",Coa Valley Archaelogical Park,41.07979,-7.11323,1
2000,"'Country Wide',Nepal",Nepal,28.2591377,83.94416347,3
2000,"'Cubara',Colombia","Cubará, Boyacá",7.00111,-72.10886,1
2000,"'Damavand',Iran","Damāvand, Tehrān",35.71778,52.065,1
2000,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,11
2000,"'Dhangadhi',Nepal","Dhangadhi, Seti",28.69581,80.61384,1
2000,"'Diyarbakir',Turkey","Diyarbakır, Bağlar, Diyarbakır",37.92444,40.21072,1
2000,"'Djibouti',Djibouti",Djibouti,11.58807,43.14487,1
2000,"'Douala',Cameroon","Douala, Littoral",4.04777,9.69497,1
2000,"'Durban',South Africa","Durban, eThekwini, Kwazulu Natal",-29.84703,31.02574,1
2000,"'Dusseldorf',Germany","Düsseldorf, Nordrhein-Westfalen",51.21564,6.77661,1
2000,"'Dzhalal Abad',Kyrgyzstan","Dzhalal-Abad, Jalal-Abad",40.93333,73,1
2000,"'Edinburgh',United Kingdom","Edinburgh, City of Edinburgh, Scotland",55.9533395,-3.189106896,4
2000,"'Edmonton',Canada","Edmonton, Alberta",53.54624,-113.49037,1
2000,"'England',United Kingdom",England,52.5927368,-1.458625533,2
2000,"'Gaborone',Botswana",Gaborone,-24.65527,25.91904,2
2000,"'Goychay',Azerbaijan",Goychay,40.65306,47.74056,1
2000,"'Grodno',Belarus","Grodno, Grodnenskiy rayon, Grodnenskaya oblast'",53.68002,23.8272,1
2000,"'Guabito',Panama","Guabito, Plaza de Caisán, Renacimiento, Chiriquí",8.76998163,-82.74138666,1
2000,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,1
2000,"'Guayaquil',Ecuador",Guayaquil,-2.1596,-79.9283,4
2000,"'Guba',Azerbaijan",Guba,41.36136,48.51804,1
2000,"'Gujarat',India",India,22.29309,70.78375,1
2000,"'Hague',Netherlands",Hague,52.08409,4.31732,1
2000,"'Hajigabul',Azerbaijan",Hajigabul Rayon,40.08333,48.91667,1
2000,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,3
2000,"'Helsinki',Finland",Helsinki,60.17116,24.93265,1
2000,"'Hong Kong',China",Hong Kong,22.2783,114.16039,2
2000,"'Imbabura',Ecuador",Imbabura,0.407704661,-78.34303643,1
2000,"'Incheon',South Korea",Incheon,37.45361,126.73167,1
2000,"'Ireland',Ireland","Dublin, Ireland",53.3497645,-6.2602732,1
2000,"'Ixtlahuaca',Mexico","Ixtlahuaca, Rancho Carmen del San Bartolo A., Álvaro Obregón, Ciudad de México, 01849",19.33598469,-99.27265455,1
2000,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,7
2000,"'Janeiro',Brazil",JANEIRO,-22.9868,-43.22275,1
2000,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,1
2000,"'Johvi',Estonia","Jõhvi, Ida-Viru Maakond",59.35736,27.41391,1
2000,"'Kaduna',Nigeria","Kaduna, Kaduna North, Kaduna",10.54198,7.43589,1
2000,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,1
2000,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,7
2000,"'Khalkhal',Iran","Khalkhāl, East Azarbaijan",38.5533,45.3565,1
2000,"'Khanpur',Bangladesh",Khānpur,24.83333,89.15,1
2000,"'Kiev',Ukraine",Kiev,50.45056,30.52428,2
2000,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,1
2000,"'Kraljevo',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
2000,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,9
2000,"'Kuwait City',Kuwait","Kuwait, Kuwait City",29.37321,47.97142,1
2000,"'La Junquera',Spain","La Junquera, Provincia de Albacete, Castille-La Mancha",38.92192,-2.24273,1
2000,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,3
2000,"'Larnas',France","Larnas, Ardèche, Auvergne-Rhône-Alpes",44.44881,4.59841,1
2000,"'Liaoyang',China","Liaoyang, Liaoning",41.27194,123.17306,2
2000,"'Lille',France","Lille, Nord, Hauts-de-France",50.6282,3.06881,1
2000,"'Lima',Peru",Perú,-11.94138,-77.04546,3
2000,"'Limbe',Cameroon","Limbe, Fako, Southwest",4.01771,9.20457,1
2000,"'Limon',Costa Rica","Limón, Limón",9.99095,-83.02908,1
2000,"'Lokossa',Benin","Lokossa, Mono",6.63741,1.7117,1
2000,"'Lome',Togo","Lomé, Maritime",6.13969,1.22958,1
2000,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,6
2000,"'Luanda',Angola",Luanda,-8.81566,13.23288,2
2000,"'Mae Mool Mun Yeun',Thailand","Mae La, Bang Rachan, Sing Buri",14.94163918,100.327105,1
2000,"'Mainz',Germany","Mainz, Rheinland-Pfalz",50.00062,8.27241,1
2000,"'Malabo',Equatorial Guinea","Malabo, Bioko Norte, Insular",3.75614,8.77948,1
2000,"'Managua',Nicaragua",Managua,12.1172,-86.24081,2
2000,"'Manila',Philippines","Manila, First District NCR, National Capital Region",14.60487,120.98627,7
2000,"'Manzini',Swaziland",Manzini,-26.4932,31.3882,1
2000,"'Maputo',Mozambique","Maputo, Maputo City",-25.97456,32.57327,1
2000,"'Maseru',Lesotho",Maseru,-29.31618,27.49303,2
2000,"'Mbabane',Swaziland","Mbabane, Hhohho",-26.32603,31.1411,4
2000,"'Medellin',Colombia","Colombia, El Poblado, Medellín, Antioquia",6.22808,-75.57475,1
2000,"'Mexico City',Mexico",MEX,19.4347,-99.08476,5
2000,"'Midlothian',United Kingdom","Midlothian, Scotland",55.83228915,-3.110364435,1
2000,"'Millau',France","Millau, Aveyron, Occitanie",44.09972,3.07973,1
2000,"'Minsk',Belarus",Minsk,53.90374,27.56546,5
2000,"'Montevideo',Uruguay",Montevideo,-34.87417,-56.16293,1
2000,"'Moroni',Comoros","Moroni, Grande Comore",-11.69221,43.25918,4
2000,"'Moscow',Russia",Rus,55.87737,37.70001,2
2000,"'Murru',Estonia","Murru, Audru vald, Pärnumaa",58.39583,24.06889,1
2000,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,2
2000,"'Nakhon Si',Thailand",Nakhon Si,13.72234,100.78025,1
2000,"'Narva',Estonia","Narva, Ida-Viru Maakond",59.3798,28.17853,1
2000,"'National',Costa Rica","National, Calle 40A, San José, Merced, 10102",9.93946,-84.09732,2
2000,"'National',Gambia",National Cafe,9.01504,38.75282,2
2000,"'National',Honduras","La Nacional, Olancho",15.05,-86.46667,1
2000,"'National',Ivory Coast",National Lavage,5.36373,-3.96189,1
2000,"'National',Namibia",National Museum of Namibia,-22.5694,17.08772,1
2000,"'National',United Kingdom",National,53.76857,-0.35684,1
2000,"'National',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
2000,"'National',Zimbabwe",National,-18.02128,31.05055,1
2000,"'National Palace Lima',Peru",Palace,-10.75046,-77.76345,1
2000,"'New Delhi',India",India,28.56788,77.18912,1
2000,"'Niamey',Niger",Niamey,13.51627,2.11633,5
2000,"'Nice',France","Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",43.70028,7.27765,1
2000,"'Nicosia',Cyprus",Cyprus,35,33,2
2000,"'Nis',Yugoslavia",Yugoslavia,-17.41638,-66.1587,1
2000,"'Northern Ireland',United Kingdom",Northern Ireland,54.61037461,-6.692688669,1
2000,"'Northern Nicosia',Cyprus",Northern Travel,35.15829,33.50367,1
2000,"'Norton',Zimbabwe","Norton, Chegutu, Mashonaland West",-17.89203,30.70008,1
2000,"'Nouakchott',Mauritania",Nouakchott,18.09193,-15.97248,5
2000,"'Okinawa',Japan",Okinawa,26.21228115,127.6809469,1
2000,"'Oslo',Norway",Oslo,59.91234,10.75,1
2000,"'Ouagadougou',Burkina Faso","Ouagadougou, Kadiogo, Centre",12.36857,-1.5271,2
2000,"'Paisley',United Kingdom","Paisley, Renfrewshire, Scotland",55.84508229,-4.428391818,1
2000,"'Pan American Highway',Costa Rica","Costa Rica, América, Santiago Juxtlahuaca, Oaxaca, 69700",17.33480901,-98.01736958,2
2000,"'Panama City',Panama","Panama, Panamá",8.95239,-79.5354,1
2000,"'Panevezys',Lithuania","Panevėžys, Panevėžio savivaldybė, Panevėžio Apskritis",55.72711,24.35435,1
2000,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,1
2000,"'Petroleos',Venezuela",Venezuela,7.1207338,-66.16282029,1
2000,"'Phnom Phen',Cambodia","Phnom Pen, Krŏng Phnum Pénh",11.56245,104.91601,3
2000,"'Plaza San Martin Lima',Peru","Plaza San Martín, Callao, 07021",-12.05979495,-77.14685494,1
2000,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,4
2000,"'Port Louis',Mauritius",Port Louis,-20.16544,57.51491,3
2000,"'Port Moresby',Papua New Guinea","Port Moresby, Central Province",-9.45507,147.20381,2
2000,"'Porto Alegre',Brazil","Porto Alegre, Rio Grande do Sul",-30.03393,-51.22799,1
2000,"'Porto Seguro',Brazil","Porto Seguro, Bahia",-16.45114,-39.06477,2
2000,"'Pozega',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
2000,"'Prague',Czech Republic",Prague,50.07913,14.43302,1
2000,"'Puerto Cabezas',Nicaragua","Puerto Cabezas, Región Autónoma Atlántico Norte",14.03018,-83.38938,1
2000,"'Quebec City',Canada","Quebec City, Quebec",46.81273,-71.2193,1
2000,"'Quito',Ecuador",Quito,-0.20565,-78.50888,4
2000,"'Rabat',Morocco",Rabat,34.01791,-6.83612,2
2000,"'Recife',Brazil","Recife, Pernambuco",-8.05603,-34.87035,1
2000,"'Riau',Indonesia",Riau,0.510528711,101.8128849,1
2000,"'Rio',Brazil","Rio, Rio de Janeiro",-22.90278,-43.2075,1
2000,"'Rome',Italy",Rome,41.90322,12.49565,3
2000,"'Rummu',Estonia","Rummu, Viimsi vald, Harjumaa",59.53528,24.79972,1
2000,"'Saarbrucken',Germany","Saarbrücken, Saarland",49.23173,6.99849,1
2000,"'Sabirabad',Azerbaijan",Sabirabad,40.00268,48.47039,1
2000,"'Salta',Argentina",Salta,-24.78864,-65.41023,1
2000,"'San Jose',Costa Rica","San José, San José",9.92975,-84.08569,2
2000,"'San Salvador',El Salvador",San Salvador,13.69967,-89.2068,4
2000,"'Sangju',South Korea","Sangju, North Gyeongsang",36.41528,128.16056,1
2000,"'Santiago',Chile",Chile,-33.41543,-70.66438,1
2000,"'Santo Domingo',Dominican Republic",Santo Domingo,18.47185,-69.89139,1
2000,"'Sao Paulo',Brazil",Brazil,-23.52051,-46.59286,2
2000,"'Saskatoon',Canada","Saskatoon, Saskatchewan",52.13049,-106.65926,1
2000,"'Schwerin',Germany","Schwerin, Mecklenburg-Vorpommern",53.62591,11.41657,1
2000,"'Selangor',Malaysia",Selangor,3.272713148,101.4966454,1
2000,"'Seoul',South Korea",Seoul,37.56826,126.97783,17
2000,"'Shandong',China",Shandong,36,119,1
2000,"'Sheki',Azerbaijan",Sheki,41.20625,47.16948,1
2000,"'Siauliai',Lithuania","Šiauliai, Šiauliai savivaldybė, Šiaulių Apskritis",55.93308,23.31731,1
2000,"'Sidon',Lebanon","Sidon, South",33.56253,35.36757,1
2000,"'Skopje',Macedonia","Skopje, Skopski",41.99469,21.43026,2
2000,"'Sofia',Bulgaria",България,42.66396,23.28791,1
2000,"'Southern Tunisia',Tunisia",Tunisia,34.11631799,9.608516496,1
2000,"'Sremska Mitrovica',Yugoslavia",Sremska Mitrovica,44.97648,19.61502,1
2000,"'Stockholm',Sweden",Stockholm,59.33257,18.06683,1
2000,"'Sumadija',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,3
2000,"'Syuchatar Village Development Committee',Nepal",Village Development Committee,27.73006,85.46246,1
2000,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,4
2000,"'Tallinn',Estonia","Tallinn, Harju Maakond",59.43642,24.75258,3
2000,"'Taoyuan',Taiwan",Taoyuan City,24.99363,121.30111,1
2000,"'Tehran',Iran",Tehrān,35.69439,51.42151,3
2000,"'Tepatepec',Mexico","Tepatepec, Barrio 2da Demarcación, Francisco I Madero, Hidalgo",20.24775,-99.09165,1
2000,"'Tepito',Mexico","Tepito, Hacienda del Tepeyac, Zapopan, Jalisco, 45053",20.65236504,-103.4397399,1
2000,"'Tirana',Albania",Albania,41.32146,19.81371,1
2000,"'Toronto',Canada","Toronto, Ontario",43.64869,-79.38544,1
2000,"'Toulouse',France","Toulouse, Haute-Garonne, Occitanie",43.60579,1.44863,1
2000,"'Tovuz',Azerbaijan",Tovuz,40.99007,45.61674,1
2000,"'Urban Centers',Nepal",Urban Center,43.29275,5.3799,1
2000,"'Valparaiso',Chile",Valparaíso,-33.05224,-71.60218,1
2000,"'Varanasi',India","Varanasi, Uttar Pradesh",25.33287,82.99654,1
2000,"'Vienna',Austria",Austria,48.21008,16.37709,6
2000,"'Villa Tunari',Colombia","Villa, Calle Alpes, Las Luces, Caracas, Bolivariano Libertador, Distrito Capital, 1090",10.48362001,-66.91626996,1
2000,"'Vilnius',Lithuania","Vilnius, Vilniaus Miesto savivaldybė, Vilniaus Apskritis",54.69062,25.2698,8
2000,"'Virbalis',Lithuania","Virbalis, Vilkaviškio rajono savivaldybė, Marijampolės Apskritis",54.62791,22.8127,1
2000,"'Wamena',Indonesia","Wamena, Papua",-3.91667,138.73333,1
2000,"'Warsaw',Poland",Polska,52.20352,21.02239,2
2000,"'West Beruit',Lebanon","'Beruit',Lebanon",33.8959203,35.47843,1
2000,"'Western Macedonia',Macedonia",North Macedonia,41.61046811,21.71523308,1
2000,"'Windhoek',Namibia","Namibia, Khomas",-22.57159,17.09074,5
2000,"'Xanasomboun',Laos","Muang Xanasômboun, Champasak",15.34107,105.73703,1
2000,"'Yangjiazhangzi',China",Yangjiazhangzi,40.838,120.48452,1
2000,"'Yerevan',Armenia","Yerevan, Erivan",40.1786,44.51287,6
2000,"'Yuandu',China","Yuandu, Jiangxi",28.26364,116.04724,1
2000,"'Yushu',China","Yushu, Jilin",44.8,126.53333,1
2000,"'Zanzibar',Tanzania","Zanzibar, Mjini, Mjini Magharibi",-6.17683,39.22395,2
2000,"'Zomba',Malawi","Zomba, Southern Region",-15.39296,35.31292,1
2001,,,NA,NA,127
2001,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,6
2001,"'Addis Ababa',Ethiopia",Ethiopia,9.03194,38.75351,3
2001,"'Algadefe',Spain","Algadefe, León, Castilla y León",42.21785,-5.58376,1
2001,"'Amsterdam',Netherlands",Amsterdam,52.36993,4.90788,1
2001,"'Andijan',Uzbekistan","Andijan, Andijon viloyati",40.78277,72.35109,1
2001,"'Ankara',Turkey","Ankara, Çankaya, Ankara",39.92109,32.85391,2
2001,"'Armas',Chile",Aromas,-32.83152,-70.61073,1
2001,"'Asmara',Eritrea","Asmara, Maekel (Central)",15.33638,38.93692,1
2001,"'Asuncion',Paraguay","Paraguay, Asunción",-25.30066,-57.63591,3
2001,"'Bacolod',Philippines","Bacolod, Negros Occidental, Western Visayas",10.66778,122.94962,1
2001,"'Baku',Azerbaijan",Baku,40.41066,49.87222,2
2001,"'Balham',United Kingdom","Balham, Wandsworth, Greater London, England",51.4442195,-0.150545425,1
2001,"'Bamenda',Cameroon","Bamenda, Mezam, Northwest",5.95964,10.15603,1
2001,"'Bandung',Indonesia","Bandung, Jawa Barat",-6.91391,107.61029,1
2001,"'Bangkok',Thailand",Thailand,13.75328,100.54172,6
2001,"'Baomo Tana River District',Kenya","Tana River District, Coast Province",-1.5,39.5,1
2001,"'Baramula',India","Bāramūla, Jammu and Kashmir",34.209,74.34285,1
2001,"'Belgrade',Yugoslavia",Jugoslavija,44.83015,20.41965,3
2001,"'Berber Region',Algeria",Berber,34.02563,1.75266,2
2001,"'Berlin',Germany",Berlin,52.51604,13.37691,2
2001,"'Bishkek',Kyrgyzstan",Bishkek,42.88434,74.60354,1
2001,"'Bissau',Guinea-Bissau",Bissau,11.85946,-15.59853,3
2001,"'Blantyre',Malawi","Blantyre, Southern Region",-15.78727,35.00088,2
2001,"'Borisov',Belarus","Borisov, Borisovskiy rayon, Minskaya oblast'",54.24058,28.50532,1
2001,"'Brasilia',Brazil","Brazil, Distrito Federal",-15.77829,-47.92909,1
2001,"'Bratislava',Slovak Republic",Bratislava,48.14924,17.10699,2
2001,"'Brazilian',Brazil",Brazilian,-28.0281,-48.62534,1
2001,"'Brixton',United Kingdom","Brixton, Lambeth, Greater London, England",51.46103689,-0.111127003,1
2001,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,4
2001,"'Bujumbura',Burundi","Bujumbura, Bujumbura Mairie",-3.36007,29.36934,1
2001,"'Cantagallo',Colombia","Cantagallo, Bolívar",7.3783,-73.91499,1
2001,"'Cape Town',South Africa",S Africa,-33.98609,18.46878,1
2001,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,6
2001,"'Chengguan',China","Chengguan, Jiangxi",27.93305,116.29478,1
2001,"'Chiang Mai',Thailand",Thailand,18.62649,98.89573,1
2001,"'Chimore',Bolivia",Chimoré,-16.99271,-65.15351,1
2001,"'Chisinau',Moldova",Chisinau,47.02459,28.83242,1
2001,"'Chitipa',Malawi","Chitipa, Northern Region",-9.70716,33.27338,1
2001,"'Chongju',South Korea","Chongju, North Jeolla",35.82194,127.14889,1
2001,"'Ciudad',Paraguay","Ciudad, Fernando de la Mora, Central",-25.31988,-57.55146,1
2001,"'Colombo',Sri Lanka",Sri Lanka,6.84694,79.94711,3
2001,"'Conakry',Guinea",Conakry,9.51198,-13.70538,2
2001,"'Concepcion Huista',Guatemala","Concepción Huista, Huehuetenango",15.62594129,-91.66558988,1
2001,"'Cotonou',Benin","Cotonou, Littoral",6.37266,2.4254,3
2001,"'Crossmaglen',United Kingdom","Crossmaglen, Newry, County Down, Northern Ireland",54.07713,-6.60832,1
2001,"'Cuenca',Ecuador",Cuenca,-2.89313,-78.99407,1
2001,"'Cuzco',Peru","Cuzco, Picota, San Martín",-6.98333,-76.46667,1
2001,"'Dafeng',China","Dafeng, Jiangsu",33.19973,120.4578,1
2001,"'Dakar',Senegal",Dakar,14.66927,-17.43661,5
2001,"'Dannenberg',Germany","Dannenberg, Grasberg, Niedersachsen",53.15054,8.98694,2
2001,"'Dar Es Salaam',Tanzania","Dar es Salaam, Kinondoni, Dar es Salaam",-6.815,39.28671,2
2001,"'Dera Ghazi Khan',Pakistan","Dera Ghāzi Khān, Punjab",30.05614,70.63477,1
2001,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,4
2001,"'Diyarbakir',Turkey","Diyarbakır, Bağlar, Diyarbakır",37.92444,40.21072,1
2001,"'Doha',Qatar","Doha, Al Doha",25.29424,51.51967,1
2001,"'Edinburgh',United Kingdom","Edinburgh, City of Edinburgh, Scotland",55.9533395,-3.189106896,4
2001,"'Frankfurt',Germany","Frankfurt, Hessen",50.11208,8.68341,1
2001,"'Gbarnga',Liberia","Gbarnga, Jorquelleh, Bong",7.00179,-9.47251,1
2001,"'General Mosconi',Argentina","General Mosconi, Ramón Lista, Formosa",-23.18517,-62.30699,1
2001,"'Genoa',Italy",Genoa,44.41039,8.93898,1
2001,"'Georgetown',Guyana","Georgetown, Alberttown, Georgetown, IV-1 Moblissa/la Reconnai, Demerara-Mahaica",6.811380047,-58.15522493,1
2001,"'Glasgow',United Kingdom","Glasgow, City of Glasgow, Scotland",55.86362504,-4.236869947,4
2001,"'Gorleben',Germany","Gorleben, Niedersachsen",53.04815,11.35746,2
2001,"'Gothenburg',Norway","Gottenborg, Elverum, Hedmark county",61.05,11.91667,1
2001,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,11
2001,"'Guayaquil',Ecuador",Guayaquil,-2.1596,-79.9283,1
2001,"'Gwacheon',South Korea","Gwacheon-si, Gyeonggi",37.43407,126.99989,1
2001,"'Hague',Netherlands",Hague,52.08409,4.31732,1
2001,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,1
2001,"'Higam',India","Hāigām, Jammu and Kashmir",34.2375,74.50139,1
2001,"'Highway',Paraguay",Paraguay,-23.2198121,-58.41066602,1
2001,"'Holic',Slovak Republic","Holíč, Skalica",48.80846,17.16217,1
2001,"'Hong Kong',China",Hong Kong,22.2783,114.16039,1
2001,"'Imphal',India","Imphal, Imphal West, Manipur",24.80756,93.92864,2
2001,"'Incheon',South Korea",Incheon,37.45361,126.73167,2
2001,"'Industry',Thailand",Industry,13.90828831,100.516277,1
2001,"'Isfahan',Iran","Isfahan, Eşfahān",32.65722,51.67761,1
2001,"'Islamabad',Pakistan","Islamabad, Islāmābād",33.72148,73.04329,1
2001,"'Istanbul',Turkey","İstanbul, Istanbul",41.01384,28.94966,2
2001,"'Jacobabad',Pakistan","Jacobābād, Sindh",28.281,68.43876,1
2001,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,1
2001,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,2
2001,"'Johvi',Estonia","Jõhvi, Ida-Viru Maakond",59.35736,27.41391,1
2001,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,6
2001,"'Karibib',Namibia","Karibib, Erongo",-21.93647,15.85348,1
2001,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,2
2001,"'Kiev',Ukraine",Kiev,50.45056,30.52428,7
2001,"'Kingston',Jamaica",Kingston,17.97096,-76.78827,1
2001,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,4
2001,"'La Plata',Argentina",Ar,-34.64782,-60.45929,1
2001,"'Lahore',Pakistan","Lahore, Punjab",31.54972,74.34361,1
2001,"'Lilongwe',Malawi","Lilongwe, Central Region",-13.98557,33.77027,1
2001,"'Linda Vista',Mexico","Linda Vista, Barrio de Tlatenco, Huauchinango, Puebla, 73161",20.20358005,-97.99160991,1
2001,"'Lombardy',Italy",Italy,45.60034,9.59362,1
2001,"'Lome',Togo","Lomé, Maritime",6.13969,1.22958,2
2001,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,3
2001,"'Luanda',Angola",Luanda,-8.81566,13.23288,1
2001,"'Luneburg',Germany","Lüneburg, Niedersachsen",53.24754,10.41418,1
2001,"'Lusaka',Zambia",Lusaka,-15.42561,28.27873,4
2001,"'Lviv',Ukraine",Lviv,49.84441,24.02543,1
2001,"'Lydenburg',South Africa","Lydenburg, Ehlanzeni, Mpumalanga",-25.08821,30.42086,1
2001,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,1
